file_name,repo,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_parser.py,click,2.0,25.26619429851844,12.63309714925922,0.0,0.0,0.0,0.0,8.0,0.0,0.2424242424242424,0.0,12.545454545454543,0.0,3,3,0.3333333333333333,1587,0
tests/test_shell_completion.py,click,3.7222222222222223,2177.7903911838985,7288.674199395822,1.0,0.0,0.0,2.0,37.0,0.0460526315789473,0.1951754385964912,0.0,13.337662337662335,0.2752043596730245,17,10,0.1176470588235294,1625,4
tests/test_basic.py,click,4.666666666666667,2209.10310837125,11923.104447921542,2.0,1.0,4.666666666666667,2.0,38.0,0.0015267175572519,0.2244274809160305,1.0,10.218390804597702,0.3818897637795275,42,15,0.0714285714285714,3974,1
tests/test_utils.py,click,3.484848484848485,1490.8107279306153,5015.811794906743,0.0,1.0,3.484848484848485,3.0,66.0,0.0321100917431192,0.1865443425076452,1.0,11.73076923076923,0.2706766917293233,62,27,0.3548387096774194,3962,3
tests/test_termui.py,click,2.4864864864864864,992.0735109300176,3656.951824864373,0.0,3.5,8.702702702702702,4.0,73.0,0.0143442622950819,0.2233606557377049,1.0,13.058823529411764,0.2427440633245382,38,19,0.131578947368421,3871,1
tests/conftest.py,click,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4444444444444444,0.0,7.0,0.0,11,4,0.3636363636363636,3974,0
tests/test_options.py,click,3.4545454545454546,3560.800201303483,20305.770113467705,1.0,1.25,4.318181818181818,2.0,68.0,0.0140977443609022,0.206766917293233,1.0,15.61842105263158,0.3258293838862559,93,47,0.2688172043010752,3968,10
tests/test_info_dict.py,click,2.0,38.03910001730775,19.019550008653876,1.0,0.0,0.0,0.0,15.0,0.0036231884057971,0.0434782608695652,0.0,10.3,0.4053030303030303,5,5,0.2,1673,0
tests/test_imports.py,click,5.0,27.0,48.6,0.0,0.0,0.0,2.0,10.0,0.0,0.1594202898550724,1.0,7.363636363636363,0.0344827586206896,26,11,0.1923076923076923,3942,2
tests/test_command_decorators.py,click,3.4,160.5395382709427,192.6474459251312,1.0,0.0,0.0,0.0,10.0,0.0,0.2688172043010752,0.0,8.695652173913043,0.1323529411764706,4,3,0.25,1121,0
tests/test_commands.py,click,4.045454545454546,1105.2826990819533,5656.44675412529,1.0,3.5,14.15909090909091,2.0,52.0,0.0330882352941176,0.2077205882352941,1.0,11.990196078431373,0.2552204176334107,40,19,0.45,3973,1
tests/test_compat.py,click,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0909090909090909,0.3636363636363636,0.0,23.0,0.0,14,7,0.2142857142857142,3947,0
tests/test_formatting.py,click,2.764705882352941,484.1298711756736,968.2597423513472,1.0,1.0,2.764705882352941,0.0,11.0,0.013550135501355,0.1788617886178861,1.0,18.513513513513512,0.5016501650165016,28,17,0.2857142857142857,3967,0
tests/test_context.py,click,3.238095238095238,1089.592415123055,3010.7158838926516,1.0,1.25,4.0476190476190474,1.0,40.0,0.0293040293040293,0.2454212454212454,1.0,12.292682926829269,0.4029126213592233,28,13,0.2142857142857142,3972,1
tests/test_chain.py,click,2.7,208.89318279048564,313.33977418572846,0.0,0.0,0.0,1.0,18.0,0.0,0.2398373983739837,1.0,8.933333333333334,0.3689839572192513,18,4,0.0555555555555555,3871,1
